File #,Box,Total,Location,API,Operator,Lease,Well #,Sec,Tw,TwD,Rg,RgD,Quarter,Latitude,Longitude,County,State,Formation,Field,Top,Bottom,Type,Box Type,Condition,Diameter,Restrictions,Comments,,
3036,24,28,,35125221400000,Sullivan,Kay,1,2,9,N,2,E,SESE,35.27759,97.05691,Pottawatomie,OK,Red Fork,Centerpoint,5221,5224,Whole,4x4 Butt Box,Good,4,,,,
3036,25,28,,35125221400000,Sullivan,Kay,1,2,9,N,2,E,SESE,35.27759,97.05691,Pottawatomie,OK,Red Fork,Centerpoint,5224,5227,Whole,4x4 Butt Box,Good,4,,,,
3036,26,28,,35125221400000,Sullivan,Kay,1,2,9,N,2,E,SESE,35.27759,97.05691,Pottawatomie,OK,Red Fork,Centerpoint,5227,5230,Whole,4x4 Butt Box,Good,4,,,,
3036,27,28,,35125221400000,Sullivan,Kay,1,2,9,N,2,E,SESE,35.27759,97.05691,Pottawatomie,OK,Red Fork,Centerpoint,5230,5233,Whole,4x4 Butt Box,Good,4,,,,
3036,28,28,,35125221400000,Sullivan,Kay,1,2,9,N,2,E,SESE,35.27759,97.05691,Pottawatomie,OK,Red Fork,Centerpoint,5233,5234,Whole,4x4 Butt Box,Good,4,,,,
3037,49,,,35125211250000,Sullivan,Call,1,20,10,N,3,E,SESE,35.31956,97.00384,Pottawatomie,OK,Red Fork,Tecumseh Northwest,4825,4970,Whole,,Good,4,,,,
3038,1,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5170,5173,Whole,4x4 Butt Box,Good,4,,,,
3038,2,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5173,5176,Whole,4x4 Butt Box,Good,4,,,,
3038,3,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5176,5179,Whole,4x4 Butt Box,Good,4,,,,
3038,4,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5179,5182,Whole,4x4 Butt Box,Good,4,,,,
3038,5,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5182,5185,Whole,4x4 Butt Box,Good,4,,,,
3038,6,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5185,5188,Whole,4x4 Butt Box,Good,4,,,,
3038,7,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5188,5191,Whole,4x4 Butt Box,Good,4,,,,
3038,8,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5191,5194,Whole,4x4 Butt Box,Good,4,,,,
3038,9,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5194,5197,Whole,4x4 Butt Box,Good,4,,,,
3038,10,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5197,5200,Whole,4x4 Butt Box,Good,4,,,,
3038,11,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5200,5203,Whole,4x4 Butt Box,Good,4,,,,
3038,12,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5203,5206,Whole,4x4 Butt Box,Good,4,,,,
3038,13,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5206,5209,Whole,4x4 Butt Box,Good,4,,,,
3038,14,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5209,5212,Whole,4x4 Butt Box,Good,4,,,,
3038,15,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5212,5215,Whole,4x4 Butt Box,Good,4,,,,
3038,16,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5215,5218,Whole,4x4 Butt Box,Good,4,,,,
3038,17,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5218,5221,Whole,4x4 Butt Box,Good,4,,,,
3038,18,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5221,5224,Whole,4x4 Butt Box,Good,4,,,,
3038,19,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5224,5227,Whole,4x4 Butt Box,Good,4,,,,
3038,20,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5227,5230,Whole,4x4 Butt Box,Good,4,,,,
3038,21,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5230,5233,Whole,4x4 Butt Box,Good,4,,,,
3038,22,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5233,5236,Whole,4x4 Butt Box,Good,4,,,,
3038,23,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5236,5239,Whole,4x4 Butt Box,Good,4,,,,
3038,24,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5239,5242,Whole,4x4 Butt Box,Good,4,,,,
3038,25,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5242,5245,Whole,4x4 Butt Box,Good,4,,,,
3038,26,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5245,5248,Whole,4x4 Butt Box,Good,4,,,,
3038,27,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5248,5251,Whole,4x4 Butt Box,Good,4,,,,
3038,28,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5251,5254,Whole,4x4 Butt Box,Good,4,,,,
3038,29,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5254,5257,Whole,4x4 Butt Box,Good,4,,,,
3038,30,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5257,5260,Whole,4x4 Butt Box,Good,4,,,,
3038,31,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5260,5263,Whole,4x4 Butt Box,Good,4,,,,
3038,32,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5263,5266,Whole,4x4 Butt Box,Good,4,,,,
3038,33,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5266,5269,Whole,4x4 Butt Box,Good,4,,,,
3038,34,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5269,5272,Whole,4x4 Butt Box,Good,4,,,,
3038,35,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5272,5275,Whole,4x4 Butt Box,Good,4,,,,
3038,36,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5275,5278,Whole,4x4 Butt Box,Good,4,,,,
3038,37,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5278,5281,Whole,4x4 Butt Box,Good,4,,,,
3038,38,38,,35125229390000,Sullivan,Mayes,1,2,9,N,2,E,NWSE,35.28163,97.06,Pottawatomie,OK,Red Fork,Centerpoint,5281,5284,Whole,4x4 Butt Box,Good,4,,,,
3039,15,,,35119231500000,Sullivan,Vasser Vertz Su,3-9,13,18,N,1,W,NWNW,36.04304,97.26393,Payne,OK,Vertz,Vassar Southeast,1856,1896,Whole,,,3.8,,,,
3040,8,,,35119232200000,Sullivan,Vasser Vertz Su,1-8,12,18,N,1,W,SWSW,36.04434,97.26213,Payne,OK,Vertz,Vassar Southeast,1865,1885,Whole,,,4,,,,
3041,11,,,35119232330000,Sullivan,Vasser Vertz Su,1-10,12,18,N,1,W,SWSW,36.04594,97.26167,Payne,OK,Vertz,Vassar Southeast,1858,1885,Whole,,,4,,,,
3042,5,,,35125232870000,Sullivan,Springdale,7-11,11,9,N,2,E,NWSE,35.2678,97.05963,Pottawatomie,OK,Red Fork,Centerpoint,5126,5140,Whole,,,3.3,,,,
3043,1,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9798,9801,Whole,,,3.5,,,,
3043,2,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9801,9803.9,Whole,,,3.5,,,,
3043,3,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9803.9,9807.6,Whole,,,3.5,,,,
3043,4,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9807.6,9809.5,Whole,,,3.5,,,,
3043,5,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9809.5,9811.7,Whole/Peel Seal mix,,,3.5,,,,
3043,6,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9811.7,9813.7,Butt in Peel Seal,,,3.5,,,,
3043,7,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9813.7,9815.9,Butt in Peel Seal,,,3.5,,,,
3043,8,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9815.9,9817.8,Butt in Peel Seal,,,3.5,,,,
3043,9,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9817.8,9819.8,Butt in Peel Seal,,,3.5,,,,
3043,10,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9819.8,9822,Whole/Peel Seal mix,,,3.5,,,,
3043,11,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9822,9825,Whole,,,3.5,,,,
3043,12,12,,35015219250000,ANR,Hotz,2-5,5,10,N,10,W,SW SW,35.3644,98.28663,Caddo,OK,Marchand,Lookeba East,9825,9828,Whole,,,3.5,,,,
3044,1,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9624,9627,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,2,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9627,9630,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,3,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9630,9632.9,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,4,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9632.9,9635.7,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,5,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9635.7,9638.7,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,6,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9638.7,9641.6,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,7,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9641.6,9644.4,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,8,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9644.4,9647.3,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,9,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9647.3,9650.3,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,10,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9650.3,9652.9,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,11,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9652.9,9655.7,Butt,4x4 Butt Box,Fair,3.5,,,,
3044,12,12,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9655.7,9656.3,Butt,4x4 Butt Box,Fair,3.5,,,,
3044A,1,2,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9624,9634,Slab,Standard Slab Box,Fair,3.5,,,,
3044A,2,2,,35015219010000,ANR,Cornell,1-6,6,11,N,11,W,S2 N 2SW,35.45371,98.40727,Caddo,OK,Marchand,Hinton Southwest,9634,9637.8,Slab,Standard Slab Box,Fair,3.5,,,,
3045,1,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9741,9744,Whole,,,3.5,,,,
3045,2,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9744,9747,Whole,,,3.5,,,,
3045,3,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9747,9750,Whole,,,3.5,,,,
3045,4,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9750,9753,Whole/Peel Seal mix,,,3.5,,,,
3045,5,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9753,9756,Whole/Peel Seal mix,,,3.5,,,,
3045,6,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9756,9759,Whole/Peel Seal mix,,,3.5,,,,
3045,7,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9759,9761,Whole/Peel Seal mix,,,3.5,,,,
3045,8,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9761,9764,Whole/Peel Seal mix,,,3.5,,,,
3045,9,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9764,9767,Whole,,,3.5,,,,
3045,10,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9767,9770,Whole,,,3.5,,,,
3045,11,11,,35015218260000,ANR,Elmer,1-8,8,10,N,10,W,SENW,35.35902,98.28352,Caddo,OK,Marchand,Lookeba East,9770,9771,Whole,,,3.5,,,,
3046,10,,,35119232840000,Sullivan,Vasser Vertz Su,1-12,12,18,N,1,W,NWSW,36.04758,97.26167,Payne,OK,Vertz,Vassar Southeast,1866,1893,Whole,,,4,,,,
3047,9,,,35017230430000,Coastal,Miller,1-31,31,11,N,10,W,,,,Canadian,OK,Marchand,,9746,9775,Whole,,Fair,4,,,,
3048,10,,,35119232360000,Sullivan,Clifton,1,12,18,N,1,W,NWNE,36.05702,97.25342,Payne,OK,Vertz,Vassar Southeast,1826,1856,Whole,,,3.8,,,,
3049,1,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Woodford,Choctaw Northeast,5867,5870,Whole,4x4 Butt Box,Fair,4,,,,
3049,2,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Woodford,Choctaw Northeast,5870,5873,Whole,4x4 Butt Box,Fair,4,,,,
3049,3,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Woodford,Choctaw Northeast,5873,5876,Whole,4x4 Butt Box,Fair,4,,,,
3049,4,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Woodford/Misener,Choctaw Northeast,5876,5878,Whole,4x4 Butt Box,Fair,4,,Corrected on 10/3/2013 / Waxed pieces of core in box,,
3049,5,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Misener,Choctaw Northeast,5878,5881,Whole,4x4 Butt Box,Fair,4,,Corrected on 10/3/2013 / Waxed pieces of core in box,,
3049,6,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Misener,Choctaw Northeast,5881,5883,Whole,4x4 Butt Box,Fair,4,,Corrected on 10/3/2013 / Waxed pieces of core in box,,
3049,7,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Misener/Hunton,Choctaw Northeast,5883,5886,Whole,4x4 Butt Box,Fair,4,,Corrected on 10/3/2013,,
3049,8,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5886,5889,Whole,4x4 Butt Box,Fair,4,,,,
3049,9,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5889,5892,Whole,4x4 Butt Box,Fair,4,,,,
3049,10,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5892,5894,Whole,4x4 Butt Box,Fair,4,,,,
3049,11,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5894,5897,Whole,4x4 Butt Box,Fair,4,,,,
3049,12,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5897,5900,Whole,4x4 Butt Box,Fair,4,,,,
3049,13,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5900,5902.5,Whole,4x4 Butt Box,Fair,4,,,,
3049,14,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5902.5,5905,Whole,4x4 Butt Box,Fair,4,,,,
3049,15,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5905,5908.5,Whole,4x4 Butt Box,Fair,4,,,,
3049,16,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5908.5,5911.5,Whole,4x4 Butt Box,Fair,4,,,,
3049,17,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5911.5,5914.5,Whole,4x4 Butt Box,Fair,4,,,,
3049,18,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5914.5,5916.5,Whole,4x4 Butt Box,Fair,4,,,,
3049,19,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5916.5,5917,Whole,4x4 Butt Box,Fair,4,,,,
3049,20,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5917,5922.5,Whole,4x4 Butt Box,Fair,4,,,,
3049,21,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5922.5,5925,Whole,4x4 Butt Box,Fair,4,,,,
3049,22,22,,35109206000000,Beard,Amos,1,25,12,N,1,W,NWSW,35.48495,97.26146,Oklahoma,OK,Hunton,Choctaw Northeast,5925,5927,Whole,4x4 Butt Box,Fair,4,,,,
3050,2,,,35109202860000,Beard,Carlisle,1,23,12,N,1,W,NESW,35.49948,97.27706,Oklahoma,OK,,Choctaw,5940,5946,Whole,,,4,,,,
3051,5,,,35137055620000,Sullivan,Wolfe B,1,15,16,N,2,E,NESE,,,Lincoln,OK,Bartlesville,,4595,4653,Slab,,,3,,FAIR COND.,FLAT BXS. 12 ft. CAP.,
3052,1,8,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11298,11300.6,Butt,4x4 Butt Box,Good,3,,HORIZONTAL WELL,,
3052,2,8,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11300.6,11303.1,Butt,4x4 Butt Box,Good,3,,HORIZONTAL WELL,,
3052,3,8,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11303.1,11306,Butt,4x4 Butt Box,wax coated,3,,HORIZONTAL WELL,,
3052,4,8,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11306,11310,Butt,4x4 Butt Box,Good,3,,HORIZONTAL WELL,,
3052,5,8,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11310,11313,Butt,4x4 Butt Box,Good,3,,HORIZONTAL WELL,,
3052,6,8,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11313,11315.7,Butt,4x4 Butt Box,Good,3,,HORIZONTAL WELL,,
3052,7,8,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11315.7,11319.5,Butt,4x4 Butt Box,Good,3,,HORIZONTAL WELL,,
3052,8,8,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11319.5,11321.5,Butt,4x4 Butt Box,wax coated,3,,HORIZONTAL WELL,,
3052,1,2,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11298,11310,Slab,Standard Slab Box,Good,3,,HORIZONTAL WELL,,
3052,2,2,,35019241610000,Seagull Midsouth,Wade,1-20,20,5,S,3,W,NWNW,34.11282,97.5403,Carter,OK,Viola,Reck West,11310,11321.5,Slab,Standard Slab Box,Good,3,,HORIZONTAL WELL,,
3053,2,,,35093237720000,Universal,Bland,1-33,33,21,N,9,W,SENE,36.25513,98.15895,Major,OK,Arbuckle,Sooner Trend,9189,9195,Whole,,,4,,,,
3054,72,,,35113118910000,Cities Service,Webb,37,36,28,N,3,W,,,,Grant,OK,,,4029,4242,Whole,,Poor,3.5,,,,
3056,12,,,35123207950000,Cities Service,Perry,47-A,19,5,N,8,E,NWNE,34.89365,96.49868,Pontotoc,OK,Wapanucka,Allen District,2524,2561,Slab,,,4,,,,
3056,10,,,35123207950000,Cities Service,Perry,47-A,19,5,N,8,E,NWNE,34.89365,96.49868,Pontotoc,OK,Wapanucka,Allen District,2571,2609,Slab,,,4,,77 BXS TOTL,,
3056,7,,,35123207950000,Cities Service,Perry,47-A,19,5,N,8,E,NWNE,34.89365,96.49868,Pontotoc,OK,Wapanucka,Allen District,2611,2641,Slab,,,4,,,,
3056,2,,,35123207950000,Cities Service,Perry,47-A,19,5,N,8,E,NWNE,34.89365,96.49868,Pontotoc,OK,Cromwell,Allen District,2648,2653,Slab,,,4,,,,
3056,46,,,35123207950000,Cities Service,Perry,47-A,19,5,N,8,E,NWNE,34.89365,96.49868,Pontotoc,OK,Cromwell,Allen District,2690,2830,Slab,,,4,,,,
3057,54,,,35123215260000,Cities Service,Perry,48-A,19,5,N,8,E,NWNW,34.89626,96.48684,Pontotoc,OK,,Allen District,2716,2870,Whole,,,4,,,,
3057,1,,,35123215260000,Cities Service,Perry,48-A,19,5,N,8,E,NWNW,34.89626,96.48684,Pontotoc,OK,,Allen District,2873,2875,Whole,,,4,,67 BXS TOTL,,
3057,12,,,35123215260000,Cities Service,Perry,48-A,19,5,N,8,E,NWNW,34.89626,96.48684,Pontotoc,OK,,Allen District,2936,2969,Whole,,,4,,,,
3058,7,,,35123214050000,Cities Service,Harjo,5-B,17,5,N,8,E,SESW,34.899,96.48288,Pontotoc,OK,Cromwell,Allen District,2599,2617,Whole,,,4,,,,
3058,64,,,35123214050000,Cities Service,Harjo,5-B,17,5,N,8,E,SESW,34.899,96.48288,Pontotoc,OK,Cromwell,Allen District,2626,2804,Whole,,,4,,,,
